timestamp,open,high,low,close,volume
2026-03-14 14:30:00,2079.52,2079.52,2078.08,2079.17,79.06831776
2026-03-14 14:45:00,2079.36,2080.08,2076.92,2078.98,59.60010533
2026-03-14 15:00:00,2079.26,2080.40,2073.87,2074.32,50.66130370
2026-03-14 15:15:00,2074.53,2078.62,2073.87,2078.62,220.66072555
2026-03-14 15:30:00,2078.91,2079.66,2070.47,2070.81,236.45463317
2026-03-14 15:45:00,2071.31,2074.21,2071.31,2072.01,45.79305124
2026-03-14 16:00:00,2072.01,2075.41,2070.73,2075.41,137.94187654
2026-03-14 16:15:00,2075.41,2077.94,2075.41,2075.96,69.00504582
2026-03-14 16:30:00,2076.41,2076.42,2072.01,2073.85,79.26282434
2026-03-14 16:45:00,2073.85,2076.61,2073.81,2075.15,31.66619238
2026-03-14 17:00:00,2075.15,2075.15,2069.71,2073.49,66.65719571
2026-03-14 17:15:00,2073.49,2076.44,2073.49,2076.08,14.49729997
2026-03-14 17:30:00,2076.08,2077.89,2075.57,2076.16,11.60606473
2026-03-14 17:45:00,2076.24,2078.74,2075.08,2077.98,162.87515657
2026-03-14 18:00:00,2077.98,2078.00,2077.39,2077.74,60.79763800
2026-03-14 18:15:00,2077.75,2078.60,2076.37,2078.60,117.27382663
2026-03-14 18:30:00,2078.44,2078.44,2076.18,2076.56,27.25824090
2026-03-14 18:45:00,2076.56,2076.76,2073.81,2075.41,40.55780677
2026-03-14 19:00:00,2075.41,2075.41,2073.90,2075.27,38.88706682
2026-03-14 19:15:00,2073.88,2075.08,2073.20,2074.96,20.01487803
2026-03-14 19:30:00,2074.97,2077.38,2074.97,2076.13,62.43933698
2026-03-14 19:45:00,2076.24,2078.25,2076.23,2077.44,25.96082375
2026-03-14 20:00:00,2077.44,2077.78,2075.40,2077.78,46.75485381
2026-03-14 20:15:00,2077.41,2078.33,2077.41,2077.84,9.09406057
2026-03-14 20:30:00,2077.84,2079.28,2077.65,2079.17,59.73950529
2026-03-14 20:45:00,2079.16,2079.85,2077.61,2078.01,66.62137608
2026-03-14 21:00:00,2078.04,2078.44,2076.58,2078.44,26.39735018
2026-03-14 21:15:00,2078.55,2080.96,2078.55,2079.71,107.07620374
2026-03-14 21:30:00,2079.96,2084.90,2079.42,2084.72,74.22456857
2026-03-14 21:45:00,2084.46,2087.92,2083.29,2087.04,299.41882085
2026-03-14 22:00:00,2086.71,2087.37,2083.45,2083.81,66.26461258
2026-03-14 22:15:00,2083.62,2085.58,2082.83,2083.80,9.62951129
2026-03-14 22:30:00,2083.80,2086.17,2083.79,2086.17,50.75577049
2026-03-14 22:45:00,2086.17,2089.20,2085.51,2087.10,45.92259515
2026-03-14 23:00:00,2087.10,2088.30,2085.81,2085.81,17.44913481
