timestamp,open,high,low,close,volume
2026-03-14 14:30:00,87.34,87.37,87.26,87.30,295.46808731
2026-03-14 14:45:00,87.26,87.26,87.10,87.15,672.49631665
2026-03-14 15:00:00,87.13,87.24,86.82,86.84,1691.53539647
2026-03-14 15:15:00,86.82,87.07,86.81,87.07,583.24196392
2026-03-14 15:30:00,87.07,87.08,86.63,86.63,5516.78434595
2026-03-14 15:45:00,86.68,86.85,86.68,86.72,1478.55120567
2026-03-14 16:00:00,86.74,86.87,86.67,86.86,941.65840142
2026-03-14 16:15:00,86.85,86.92,86.82,86.89,1033.25091108
2026-03-14 16:30:00,86.88,86.88,86.67,86.72,409.49158288
2026-03-14 16:45:00,86.73,86.84,86.69,86.76,266.57487983
2026-03-14 17:00:00,86.76,86.82,86.63,86.78,8973.34165522
2026-03-14 17:15:00,86.78,87.00,86.78,86.93,3361.14782059
2026-03-14 17:30:00,86.94,87.08,86.93,86.99,1584.46577160
2026-03-14 17:45:00,87.01,87.13,86.94,87.09,534.20488892
2026-03-14 18:00:00,87.09,87.10,86.98,87.05,339.53123665
2026-03-14 18:15:00,87.04,87.07,87.00,87.05,164.62192385
2026-03-14 18:30:00,87.08,87.08,86.92,86.99,365.84782683
2026-03-14 18:45:00,86.98,86.99,86.87,86.93,452.45179781
2026-03-14 19:00:00,86.92,86.95,86.82,86.92,855.56633238
2026-03-14 19:15:00,86.85,86.97,86.82,86.96,320.71566786
2026-03-14 19:30:00,86.97,87.05,86.94,87.00,623.06315434
2026-03-14 19:45:00,87.01,87.08,87.00,87.07,1416.23157655
2026-03-14 20:00:00,87.08,87.08,86.94,87.00,264.72239024
2026-03-14 20:15:00,86.99,87.10,86.97,86.99,1282.66731103
2026-03-14 20:30:00,86.99,87.09,86.97,87.07,449.61865996
2026-03-14 20:45:00,87.07,87.08,86.97,87.02,681.19532943
2026-03-14 21:00:00,87.03,87.05,86.89,86.91,793.28010682
2026-03-14 21:15:00,86.94,87.03,86.90,86.93,581.14679806
2026-03-14 21:30:00,86.94,87.10,86.90,87.10,691.82297671
2026-03-14 21:45:00,87.10,87.19,87.07,87.11,410.20990052
2026-03-14 22:00:00,87.10,87.10,86.90,86.95,1044.11185682
2026-03-14 22:15:00,87.02,87.06,86.95,87.02,530.16092661
2026-03-14 22:30:00,87.02,87.19,87.01,87.14,322.22819786
2026-03-14 22:45:00,87.13,87.36,87.13,87.30,1877.65345138
2026-03-14 23:00:00,87.31,87.54,87.25,87.35,9748.17909059
