timestamp,open,high,low,close,volume
2026-03-19 14:35:00,69439.6,69444.0,69266.5,69321.9,16.19352859
2026-03-19 14:40:00,69321.9,69791.6,69259.8,69705.4,23.33474494
2026-03-19 14:45:00,69705.3,69870.8,69559.8,69870.8,4.12293241
2026-03-19 14:50:00,69869.0,70060.4,69799.9,70054.1,6.05823099
2026-03-19 14:55:00,70054.0,70060.4,69879.6,69894.6,6.02048082
2026-03-19 15:00:00,69889.8,70158.8,69801.1,69814.4,22.86512932
2026-03-19 15:05:00,69819.0,69889.1,69627.4,69655.2,6.18590143
2026-03-19 15:10:00,69646.5,69732.3,69520.2,69520.2,2.58549014
2026-03-19 15:15:00,69520.2,69556.3,69353.8,69402.9,6.20776237
2026-03-19 15:20:00,69403.0,69500.0,69303.0,69347.1,4.35727590
2026-03-19 15:25:00,69347.1,69400.0,69130.3,69148.3,5.12879088
2026-03-19 15:30:00,69150.0,69309.3,69120.6,69309.2,9.15523619
2026-03-19 15:35:00,69309.3,69329.4,69098.0,69143.2,7.77712305
2026-03-19 15:40:00,69143.1,69340.5,69133.2,69296.1,8.92937333
2026-03-19 15:45:00,69296.1,69296.8,69197.7,69296.8,8.04976271
2026-03-19 15:50:00,69296.8,69549.3,69296.8,69491.1,13.63332573
2026-03-19 15:55:00,69491.1,69569.0,69416.5,69508.4,9.62903595
2026-03-19 16:00:00,69501.6,69773.7,69444.9,69766.3,16.15726492
2026-03-19 16:05:00,69766.2,69912.3,69693.0,69736.4,8.98647671
2026-03-19 16:10:00,69736.3,69776.0,69610.7,69713.5,3.61763107
2026-03-19 16:15:00,69713.6,69789.9,69378.0,69378.0,10.96686081
2026-03-19 16:20:00,69378.0,69424.4,69252.3,69252.3,6.00788742
2026-03-19 16:25:00,69250.9,69297.5,69219.9,69219.9,3.25805709
2026-03-19 16:30:00,69220.0,69327.6,69208.9,69247.3,3.83977221
2026-03-19 16:35:00,69247.2,69357.5,69170.1,69250.1,11.71358961
2026-03-19 16:40:00,69250.1,69250.1,68915.0,68915.1,43.88077589
2026-03-19 16:45:00,68915.1,69254.7,68782.0,69181.4,41.08129857
2026-03-19 16:50:00,69181.4,69436.2,69181.4,69422.9,28.00940961
2026-03-19 16:55:00,69422.8,69536.2,69352.5,69416.0,9.39018567
2026-03-19 17:00:00,69416.1,69529.3,69348.4,69349.0,4.63326613
2026-03-19 17:05:00,69349.0,69362.8,69240.1,69269.4,95.07876971
2026-03-19 17:10:00,69269.4,69358.4,69210.0,69349.0,23.33335268
2026-03-19 17:15:00,69349.0,69370.6,69186.4,69327.7,86.43073804
2026-03-19 17:20:00,69327.7,69484.4,69327.7,69484.4,7.65351778
2026-03-19 17:25:00,69490.5,69574.4,69481.9,69530.4,22.46567699
2026-03-19 17:30:00,69530.5,69530.5,69327.7,69388.5,18.24405198
2026-03-19 17:35:00,69371.8,69436.4,69264.2,69436.4,18.90828863
2026-03-19 17:40:00,69443.9,69642.1,69443.9,69519.5,10.05294573
2026-03-19 17:45:00,69519.5,69524.7,69400.1,69452.8,21.93739949
2026-03-19 17:50:00,69452.9,69464.1,69300.8,69392.9,8.22290086
2026-03-19 17:55:00,69392.9,69484.4,69392.9,69454.0,3.46952182
2026-03-19 18:00:00,69454.0,69464.9,69311.7,69332.7,7.44821799
2026-03-19 18:05:00,69319.3,69319.3,69122.0,69131.0,37.04978890
2026-03-19 18:10:00,69131.0,69313.0,69130.9,69206.7,7.91574989
2026-03-19 18:15:00,69206.7,69415.1,69180.2,69415.1,3.60808501
2026-03-19 18:20:00,69421.8,69669.9,69379.7,69599.6,8.10971104
2026-03-19 18:25:00,69599.7,69735.2,69596.2,69647.1,8.68019109
2026-03-19 18:30:00,69647.1,69744.5,69574.6,69616.6,2.59274455
2026-03-19 18:35:00,69616.5,69616.5,69500.0,69525.1,0.80851690
2026-03-19 18:40:00,69525.1,69607.8,69524.9,69575.8,0.50878946
2026-03-19 18:45:00,69575.9,69679.9,69556.9,69676.7,1.89390512
2026-03-19 18:50:00,69676.8,69929.5,69676.8,69865.0,8.86413907
2026-03-19 18:55:00,69865.2,69880.6,69830.7,69847.8,1.33603439
2026-03-19 19:00:00,69847.8,69875.2,69735.9,69760.2,4.04971939
2026-03-19 19:05:00,69760.2,69810.4,69751.3,69784.7,24.06773805
2026-03-19 19:10:00,69784.7,69916.9,69783.9,69844.0,16.99893799
2026-03-19 19:15:00,69843.9,69897.2,69778.4,69778.4,3.86901688
2026-03-19 19:20:00,69778.5,69831.9,69744.0,69765.2,0.90374065
2026-03-19 19:25:00,69765.3,69765.3,69640.1,69654.2,1.46339968
2026-03-19 19:30:00,69655.2,69681.2,69620.1,69640.0,5.05335690
2026-03-19 19:35:00,69640.1,69751.9,69640.1,69679.9,10.83917786
2026-03-19 19:40:00,69682.1,69695.2,69659.3,69694.2,0.50933799
2026-03-19 19:45:00,69694.2,69727.0,69613.3,69616.4,2.32851231
2026-03-19 19:50:00,69616.3,69724.0,69600.1,69709.1,2.65586451
2026-03-19 19:55:00,69706.8,69846.4,69702.5,69818.6,2.26879325
2026-03-19 20:00:00,69816.3,70016.3,69816.2,69994.2,110.98138438
2026-03-19 20:05:00,69994.2,70212.3,69994.2,70084.3,11.80636804
2026-03-19 20:10:00,70084.2,70536.3,70064.2,70372.3,20.86599397
2026-03-19 20:15:00,70372.2,70561.5,70268.5,70550.2,4.41675176
2026-03-19 20:20:00,70550.3,70598.3,70461.0,70542.7,19.60240784
2026-03-19 20:25:00,70533.4,70533.5,70239.8,70287.6,15.14961420
2026-03-19 20:30:00,70287.6,70439.1,70191.6,70308.9,5.96034639
2026-03-19 20:35:00,70291.7,70387.8,70173.3,70387.6,2.06672255
2026-03-19 20:40:00,70387.7,70489.0,70351.6,70459.4,1.48759418
2026-03-19 20:45:00,70459.3,70459.3,70375.8,70375.9,11.48307637
2026-03-19 20:50:00,70375.8,70375.8,70184.3,70273.6,1.60283919
2026-03-19 20:55:00,70273.6,70319.8,70215.8,70265.5,1.76148704
2026-03-19 21:00:00,70265.5,70293.6,70195.2,70281.5,3.02829173
2026-03-19 21:05:00,70281.5,70322.3,70220.1,70311.4,7.34947149
2026-03-19 21:10:00,70311.4,70311.5,70198.3,70286.0,1.81817500
2026-03-19 21:15:00,70286.1,70450.0,70286.1,70447.7,9.12225714
2026-03-19 21:20:00,70450.0,70465.8,70359.1,70364.3,3.09336117
2026-03-19 21:25:00,70364.3,70428.3,70320.2,70326.0,7.45992322
2026-03-19 21:30:00,70326.0,70415.5,70326.0,70408.5,5.91006820
2026-03-19 21:35:00,70408.6,70557.1,70400.1,70557.1,1.27338131
2026-03-19 21:40:00,70573.2,70669.5,70512.2,70530.4,108.24304901
2026-03-19 21:45:00,70530.5,70539.8,70450.0,70453.4,61.58664220
2026-03-19 21:50:00,70453.4,70490.9,70453.3,70486.7,45.72236767
2026-03-19 21:55:00,70486.6,70519.9,70469.5,70498.7,4.22102075
2026-03-19 22:00:00,70498.7,70591.0,70466.8,70551.3,3.66522599
2026-03-19 22:05:00,70551.2,70659.9,70541.3,70659.9,0.80315622
2026-03-19 22:10:00,70659.9,70694.0,70659.8,70687.1,9.23454534
2026-03-19 22:15:00,70687.1,70687.1,70626.1,70626.2,5.62271506
2026-03-19 22:20:00,70626.1,70626.1,70532.0,70586.0,4.28188316
2026-03-19 22:25:00,70586.1,70618.6,70542.7,70554.4,3.07378546
2026-03-19 22:30:00,70554.5,70593.9,70441.2,70493.0,1.66579303
2026-03-19 22:35:00,70493.0,70544.9,70492.9,70493.0,0.83204115
2026-03-19 22:40:00,70492.9,70525.1,70444.5,70466.3,4.73207271
2026-03-19 22:45:00,70461.9,70461.9,70389.3,70414.5,4.39480792
2026-03-19 22:50:00,70414.6,70439.6,70394.8,70408.7,8.37078941
2026-03-19 22:55:00,70408.7,70544.6,70408.7,70424.9,8.18326515
2026-03-19 23:00:00,70424.9,70498.2,70384.9,70384.9,12.41500368
2026-03-19 23:05:00,70385.0,70438.1,70329.1,70420.7,4.17774124
2026-03-19 23:10:00,70420.7,70462.4,70384.9,70449.2,0.52817143
2026-03-19 23:15:00,70449.1,70452.8,70385.0,70442.4,10.42287647
2026-03-19 23:20:00,70442.3,70442.4,70370.7,70402.4,4.52609359
2026-03-19 23:25:00,70402.4,70421.6,70383.7,70402.5,3.72438295
2026-03-19 23:30:00,70389.4,70389.4,70164.1,70226.0,6.23309147
