timestamp,open,high,low,close,volume
2025-12-21 10:00:00,3002.09,3007.27,2992.43,2995.88,5780.18
2025-12-21 11:00:00,2995.88,3000.39,2992.79,2996.21,2409.09
2025-12-21 12:00:00,2996.21,3004.59,2982.01,2989.56,8259.44
2025-12-21 13:00:00,2989.56,2991.41,2943.33,2949.9,21029.13
2025-12-21 14:00:00,2949.9,2976.79,2946.73,2969.94,13941.22
2025-12-21 15:00:00,2969.94,2978.9,2961.99,2973.97,8267.15
2025-12-21 16:00:00,2973.97,2986.65,2968.88,2985.59,7618.71
2025-12-21 17:00:00,2985.59,2987.26,2976.65,2983.27,6355.57
2025-12-21 18:00:00,2983.27,2988.42,2967.31,2988.35,10338.27
2025-12-21 19:00:00,2988.35,2996.9,2979.71,2990.92,8362.02
2025-12-21 20:00:00,2990.92,2993.88,2985.08,2986.63,7657.09
2025-12-21 21:00:00,2986.63,2990.47,2970.75,2973.24,3981.1
2025-12-21 22:00:00,2973.24,2995.66,2971.3,2995.66,4196.49
2025-12-21 23:00:00,2995.66,3011.7,2991.89,3001.6,12747.79
2025-12-22 00:00:00,3001.6,3059.44,3001.59,3022.2,26411.72
2025-12-22 01:00:00,3022.2,3047.18,3017.75,3017.87,15727.12
2025-12-22 02:00:00,3017.87,3018.87,2973.47,3009.57,21615.43
2025-12-22 03:00:00,3009.57,3031.8,3001.87,3020.87,9019.5
2025-12-22 04:00:00,3020.87,3041.94,3019.46,3039.52,7314.45
2025-12-22 05:00:00,3039.52,3040.64,3024.82,3027.45,5529.87
2025-12-22 06:00:00,3027.45,3032.51,3022.01,3024.2,4515.35
2025-12-22 07:00:00,3024.2,3034.37,3022.81,3029.11,4843.22
2025-12-22 08:00:00,3029.11,3054.52,3024.68,3026.75,12675.53
2025-12-22 09:00:00,3026.75,3041.54,3025.08,3040.11,5809.47
2025-12-22 10:00:00,3040.11,3044.22,3031.3,3040,7409.63
2025-12-22 11:00:00,3040,3057.25,3036.29,3048.46,8815.7
2025-12-22 12:00:00,3048.46,3069.11,3043.54,3057.73,19990.05
2025-12-22 13:00:00,3057.73,3063.73,3047.83,3056.3,14596.69
2025-12-22 14:00:00,3056.3,3072.82,3029.31,3060.97,28467.55
2025-12-22 15:00:00,3060.97,3071.71,3021.59,3051.65,32379.93
2025-12-22 16:00:00,3051.65,3058.72,3037.61,3042.15,18141.38
2025-12-22 17:00:00,3042.15,3042.9,3023.42,3031.76,16173.26
2025-12-22 18:00:00,3031.76,3039.79,3008.54,3014.73,16435.46
2025-12-22 19:00:00,3014.73,3014.82,2972.88,2979.39,28616.93
2025-12-22 20:00:00,2979.39,2985.23,2963.09,2974.87,25294.12
2025-12-22 21:00:00,2974.87,2996.62,2974.65,2987.36,10708
2025-12-22 22:00:00,2987.36,3013.94,2980.96,3010.18,8699.35
2025-12-22 23:00:00,3010.18,3011.15,3000.2,3007.85,8094.08
2025-12-23 00:00:00,3007.85,3034.05,3003.87,3026.55,12395.06
2025-12-23 01:00:00,3026.55,3031.52,3015.13,3016.87,7556.15
2025-12-23 02:00:00,3016.87,3023.88,2986.46,2989.59,13284.2
2025-12-23 03:00:00,2989.59,2997.22,2970.82,2990.55,10164.02
2025-12-23 04:00:00,2990.55,2998.06,2982.11,2982.75,5398.52
2025-12-23 05:00:00,2982.75,2984.54,2964.67,2973.49,8285.84
2025-12-23 06:00:00,2973.49,2977.07,2944.52,2958.53,11935.5
2025-12-23 07:00:00,2958.53,2968.22,2954.27,2963.25,5791.39
2025-12-23 08:00:00,2963.25,2971.36,2958.63,2960.42,5828.91
2025-12-23 09:00:00,2960.42,2964.84,2951.03,2962.4,5250.5
2025-12-23 10:00:00,2962.4,2970.26,2962.4,2965.98,4150
2025-12-23 11:00:00,2965.98,2973.85,2962.29,2972.39,3114.83
2025-12-23 12:00:00,2972.39,2973.31,2953.87,2954.44,7525.01
2025-12-23 13:00:00,2954.44,2961.79,2930.52,2940.51,17156.28
2025-12-23 14:00:00,2940.51,2952.07,2900.88,2915.87,32695.81
2025-12-23 15:00:00,2915.87,2932.08,2905.49,2927.31,22076.79
