strategy,sharpe_oos,cum_log_return,vol_ann,max_drawdown_log,n_periods
eq,0.44525901076289054,0.8284791771435853,0.6600036996797433,-0.7962608733590637,6174.0
mv_uncon,0.8973858754558856,1.1787607540499148,0.46593349059382577,-0.42110635237947314,6174.0
mv_floor_5,0.79425977157125,1.1057854255277628,0.4938394550337075,-0.46211201907384036,6174.0
mv_floor_10,0.6916925648812215,1.0328100970056109,0.5296449763024988,-0.5462390653097331,6174.0
mv_floor_15,0.595357797889344,0.959834768483459,0.571868165209782,-0.6355325681844926,6174.0
clip_floor_10,0.6916925669423171,1.0328101001715528,0.5296449763478266,-0.546239066025785,6174.0
